hierarchy_code,channel,year,week_num,units,discount_perc
60004,Store,2025,45,25,0.1
60004,Store,2024,46,25,0.02
60004,Store,2025,46,26,0.14
60004,Store,2024,47,27,0.08
60004,Store,2025,47,26,0.16
60004,Store,2024,48,27,0.14
60004,Store,2025,48,26,0.2
60004,Store,2024,49,24,0.17
60004,Store,2025,49,27,0.25
60004,Store,2024,50,20,0.23
60004,Store,2025,50,28,0.26
60004,Store,2024,51,24,0.28
60004,Store,2025,51,24,0.31
60004,Store,2024,52,22,0.32
60004,Store,2025,52,24,0.34
